title,radical,non_radical_stroke_count,stroke_count
𢥱,心,20,23
𢥲,心,20,23
𢥳,心,20,23
𢥴,心,20,23
𢥵,心,20,23
𢥶,心,20,23
𢥷,心,20,23
𢥸,心,20,23
𢥹,心,20,23
𢦀,心,21,24
𢦁,心,21,24
𢦂,心,21,24
𢦃,心,23,26
𢦄,心,23,26
𢦅,心,24,27
𢦆,心,24,27
𢦇,心,24,27
𢦈,心,25,28
𢦉,心,25,28
𢦐,戈,2,6
𢦑,戈,2,6
𢦒,戈,3,7
𢦓,戈,3,7
𢦔,戈,3,7
𢦕,戈,3,7
𢦖,戈,3,7
𢦗,戈,3,7
𢦘,戈,3,7
𢦙,戈,3,7
𣀀,攴,13,17
𣀁,攴,13,17
𣀂,攴,13,17
𣀃,攴,13,17
𣀄,攴,14,18
𣀅,攴,13,17
𣀆,攴,13,17
𣀇,攴,13,17
𣀈,攴,13,17
𣀉,攴,13,17
𣀐,攴,14,18
𣀑,攴,14,18
𣀒,攴,14,18
𣀓,攴,14,18
𣀔,攴,14,18
𣀕,攴,14,18
𣀖,攴,14,18
𣀗,攴,14,18
𣀘,攴,14,18
𣀙,攴,14,18
𣀠,攴,15,19
𣀡,攴,15,19
𣀢,攴,15,19
𣀣,攴,16,20
𣀤,攴,16,20
𣀥,攴,16,20
𣀦,攴,16,20
𣀧,攴,16,20
𣀨,攴,16,20
𣀩,攴,16,20
𣀰,攴,17,21
𣀱,攴,17,21
𣀲,攴,17,21
𣀳,攴,18,22
𣀴,攴,18,22
𣀵,攴,19,23
𣀶,攴,19,23
𣀷,攴,19,23
𣀸,攴,19,23
𣀹,攴,19,23
𣁀,攴,25,29
𣁁,文,2,6
𣁂,文,3,7
𣁃,文,4,8
𣁄,文,4,8
𣁅,文,4,8
𣁆,文,5,9
𣁇,文,5,9
𣁈,文,5,9
𣁉,文,5,9
𣁐,文,7,11
𣁑,文,7,11
𣁒,文,7,11
𣁓,文,7,11
𣁔,文,8,12
𣁕,文,8,12
𣁖,文,8,12
𣁗,文,9,13
𣁘,文,9,13
𣁙,文,9,13
𣁠,文,11,15
𣁡,文,11,15
𣁢,文,12,16
𣁣,文,12,16
𣁤,文,13,17
𣁥,文,14,18
𣁦,文,14,18
𣁧,文,15,19
𣁨,文,16,20
𣁩,文,17,21
𣁰,斗,4,8
𣁱,斗,5,9
𣁲,斗,5,9
𣁳,斗,6,10
𣁴,斗,6,10
𣁵,斗,6,10
𣁶,斗,6,10
𣁷,斗,7,11
𣁸,斗,7,11
𣁹,斗,7,11
𣂀,斗,8,12
𣂁,斗,9,13
𣂂,斗,10,14
𣂃,斗,9,13
𣂄,斗,9,13
𣂅,斗,9,13
𣂆,斗,10,14
𣂇,斗,10,14
𣂈,斗,10,14
𣂉,斗,11,15
𣂐,斗,16,20
𣂑,斤,0,4
𣂒,斤,2,6
𣂓,斤,3,7
𣂔,斤,4,8
𣂕,斤,4,8
𣂖,斤,4,8
𣂗,斤,4,8
𣂘,斤,4,8
𣂙,斤,5,9
𣄀,方,8,12
𣄁,方,8,12
𣄂,方,8,12
𣄃,方,8,12
𣄄,方,8,12
𣄅,方,8,12
𣄆,方,8,12
𣄇,方,8,12
𣄈,方,9,13
𣄉,方,9,13
𣄐,方,10,14
𣄑,方,10,14
𣄒,方,10,14
𣄓,方,10,14
𣄔,方,11,15
𣄕,方,11,15
𣄖,方,11,15
𣄗,方,12,16
𣄘,方,12,16
𣄙,方,12,16
𣄠,方,14,18
𣄡,方,14,18
𣄢,方,14,18
𣄣,方,14,18
𣄤,方,15,19
𣄥,方,16,20
𣄦,方,17,21
𣄧,方,18,22
𣄨,方,18,22
𣄩,方,19,23
𣄰,无,5,9
𣄱,无,6,10
𣄲,无,6,10
𣄳,无,6,10
𣄴,无,8,12
𣄵,无,8,12
𣄶,无,9,13
𣄷,无,9,13
𣄸,无,9,13
𣄹,无,11,15
𣅀,日,2,6
𣅁,日,2,6
𣅂,日,2,6
𣅃,日,2,6
𣅄,日,3,7
𣅅,日,2,6
𣅆,日,3,7
𣅇,日,3,7
𣅈,日,3,7
𣅉,日,3,7
𣅐,日,3,7
𣅑,日,3,7
𣅒,日,3,7
𣅓,日,3,7
𣅔,日,3,7
𣅕,日,3,7
𣅖,日,3,7
𣅗,日,3,7
𣅘,日,3,7
𣅙,日,3,7
𣅠,日,4,8
𣅡,日,4,8
𣅢,日,4,8
𣅣,日,4,8
𣅤,日,4,8
𣅥,日,4,8
𣅦,日,4,8
𣅧,日,4,8
𣅨,日,4,8
𣅩,日,4,8
𣅰,日,4,8
𣅱,日,4,8
𣅲,日,4,8
𣅳,日,4,8
𣅴,日,4,8
𣅵,日,4,8
𣅶,日,4,8
𣅷,日,5,9
𣅸,日,5,9
𣅹,日,5,9
𣆀,日,5,9
𣆁,日,5,9
𣆂,日,5,9
𣆃,日,5,9
𣆄,日,5,9
𣆅,日,5,9
𣆆,日,5,9
𣆇,日,5,9
𣆈,日,5,9
𣆉,曰,5,9
𣆐,日,5,9
𣆑,日,5,9
𣆒,日,6,10
𣆓,日,6,10
𣆔,日,6,10
𣆕,日,6,10
𣆖,日,6,10
𣆗,日,6,10
𣆘,日,6,10
𣆙,日,6,10
𣈀,日,8,12
𣈁,日,8,12
𣈂,日,8,12
𣈃,日,8,12
𣈄,日,8,12
𣈅,日,8,12
𣈆,日,8,12
𣈇,日,8,12
𣈈,日,8,12
𣈉,日,8,12
𣈐,日,8,12
𣈑,日,8,12
𣈒,日,8,12
𣈓,日,8,12
𣈔,日,8,12
𣈕,日,8,12
𣈖,日,8,12
𣈗,日,8,12
𣈘,日,8,12
𣈙,日,8,12
𣈠,日,8,12
𣈡,日,8,12
𣈢,日,8,12
𣈣,日,8,12
𣈤,日,9,13
𣈥,日,9,13
𣈦,日,9,13
𣈧,日,9,13
𣈨,日,9,13
𣈩,日,9,13
𣈰,日,9,13
𣈱,日,9,13
𣈲,日,9,13
𣈳,日,9,13
𣈴,日,9,13
𣈵,日,9,13
𣈶,日,9,13
𣈷,日,9,13
𣈸,日,9,13
𣈹,日,9,13
𣉀,日,9,13
𣉁,日,9,13
𣉂,日,9,13
𣉃,日,9,13
𣉄,日,9,13
𣉅,日,9,13
𣉆,日,9,13
𣉇,日,9,13
𣉈,日,9,13
𣉉,日,9,13
𣉐,日,9,13
𣉑,日,9,13
𣉒,日,10,14
𣉓,日,10,14
𣉔,日,10,14
𣉕,日,10,14
𣉖,日,10,14
𣉗,日,10,14
𣉘,日,10,14
𣉙,日,10,14
𣉠,日,10,14
𣉡,廴,11,13
𣉢,日,10,14
𣉣,日,10,14
𣉤,日,10,14
𣉥,日,10,14
𣉦,日,10,14
𣉧,日,10,14
𣉨,日,10,14
𣉩,日,10,14
𣉰,日,10,14
𣉱,日,10,14
𣉲,日,10,14
𣉳,日,10,14
𣉴,日,10,14
𣉵,日,10,14
𣉶,日,10,14
𣉷,日,10,14
𣉸,日,10,14
𣉹,日,10,14
𣊀,日,11,15
𣊁,日,11,15
𣊂,日,11,15
𣊃,日,11,15
𣊄,日,11,15
𣊅,日,11,15
𣊆,日,11,15
𣊇,日,11,15
𣊈,日,11,15
𣊉,日,12,16
𣊐,日,11,15
𣊑,日,11,15
𣊒,寸,12,15
𣊓,日,11,15
𣊔,日,11,15
𣊕,日,11,15
𣊖,日,11,15
𣊗,日,11,15
𣊘,日,11,15
𣊙,日,11,15
𣌀,日,16,20
𣌁,日,16,20
𣌂,日,16,20
𣌃,日,16,20
𣌄,日,16,20
𣌅,日,16,20
𣌆,日,16,20
𣌇,日,16,20
𣌈,日,17,21
𣌉,日,17,21
𣌐,日,18,22
𣌑,日,18,22
𣌒,日,18,22
𣌓,日,18,22
𣌔,日,18,22
𣌕,日,18,22
𣌖,日,19,23
𣌗,日,20,24
𣌘,日,20,24
𣌙,日,20,24
𣌠,日,32,36
𣌡,曰,3,7
𣌢,曰,3,7
𣌣,曰,4,8
𣌤,曰,4,8
𣌥,曰,4,8
𣌦,曰,4,8
𣌧,曰,5,9
𣌨,曰,5,9
𣌩,曰,5,9
𣌰,曰,6,10
𣌱,曰,6,10
𣌲,曰,6,10
𣌳,曰,6,10
𣌴,曰,6,10
𣌵,曰,6,10
𣌶,曰,6,10
𣌷,曰,7,11
𣌸,曰,7,11
𣌹,曰,7,11
𣍀,曰,9,13
𣍁,曰,9,13
𣍂,曰,9,13
𣍃,曰,10,14
𣍄,曰,10,14
𣍅,曰,10,14
𣍆,曰,11,15
𣍇,曰,11,15
𣍈,曰,11,15
𣍉,曰,11,15
𣍐,曰,13,17
𣍑,曰,14,18
𣍒,曰,14,18
𣍓,曰,14,18
𣍔,曰,14,18
𣍕,曰,14,18
𣍖,曰,15,19
𣍗,曰,15,19
𣍘,曰,16,20
𣍙,曰,16,20
𣍠,月,3,7
𣍡,月,3,7
𣍢,月,3,7
𣍣,月,3,7
𣍤,月,4,8
𣍥,月,5,9
𣍦,月,5,9
𣍧,月,5,9
𣍨,肉,5,9
𣍩,月,5,9
𣍰,肉,6,10
𣍱,月,7,11
𣍲,月,7,11
𣍳,月,7,11
𣍴,月,7,11
𣍵,月,7,11
𣍶,月,7,11
𣍷,月,8,12
𣍸,月,8,12
𣍹,月,8,12
𣎀,月,8,12
𣎁,月,8,12
𣎂,月,8,12
𣎃,月,8,12
𣎄,月,9,13
𣎅,月,9,13
𣎆,月,9,13
𣎇,月,9,13
𣎈,月,9,13
𣎉,月,9,13
𣎐,月,10,14
𣎑,月,10,14
𣎒,月,11,15
𣎓,月,11,15
𣎔,月,11,15
𣎕,月,11,15
𣎖,月,11,15
𣎗,月,11,15
𣎘,月,11,15
𣎙,月,11,15
𣐀,木,4,8
𣐁,木,4,8
𣐂,木,4,8
𣐃,木,4,8
𣐄,木,4,8
𣐅,木,4,8
𣐆,木,4,8
𣐇,木,4,8
𣐈,木,5,9
𣐉,木,5,9
𣐐,木,5,9
𣐑,木,5,9
𣐒,木,5,9
𣐓,木,5,9
𣐔,木,5,9
𣐕,木,5,9
𣐖,木,5,9
𣐗,木,5,9
𣐘,木,5,9
𣐙,木,5,9
𣐠,木,5,9
𣐡,木,5,9
𣐢,木,5,9
𣐣,木,5,9
𣐤,木,5,9
𣐥,木,5,9
𣐦,木,5,9
𣐧,木,5,9
𣐨,木,5,9
𣐩,木,5,9
𣐰,木,5,9
𣐱,木,5,9
𣐲,木,5,9
𣐳,木,5,9
𣐴,木,5,9
𣐵,木,6,10
𣐶,木,6,10
𣐷,木,6,10
𣐸,木,6,10
𣐹,木,6,10
𣑀,木,6,10
𣑁,木,6,10
𣑂,木,6,10
𣑃,木,6,10
𣑄,木,6,10
𣑅,木,6,10
𣑆,木,6,10
𣑇,木,6,10
𣑈,木,6,10
𣑉,木,6,10
𣑐,木,6,10
𣑑,木,6,10
𣑒,木,6,10
𣑓,木,6,10
𣑔,木,6,10
𣑕,木,6,10
𣑖,木,6,10
𣑗,木,6,10
𣑘,木,6,10
𣑙,木,6,10
𣑠,木,6,10
𣑡,木,6,10
𣑢,木,6,10
𣑣,木,6,10
𣑤,木,6,10
𣑥,木,6,10
𣑦,木,6,10
𣑧,土,7,10
𣑨,木,6,10
𣑩,木,6,10
𣑰,木,6,10
𣑱,木,6,10
𣑲,木,6,10
𣑳,木,6,10
𣑴,木,6,10
𣑵,木,6,10
𣑶,木,6,10
𣑷,木,6,10
𣑸,木,6,10
𣑹,木,6,10
𣒀,木,7,11
𣒁,木,7,11
𣒂,木,7,11
𣒃,木,7,11
𣒄,木,7,11
𣒅,木,7,11
𣒆,木,7,11
𣒇,木,7,11
𣒈,木,7,11
𣒉,木,7,11
𣒐,木,7,11
𣒑,木,7,11
𣒒,木,7,11
𣒓,木,7,11
𣒔,木,7,11
𣒕,木,7,11
𣒖,木,7,11
𣒗,木,7,11
𣒘,木,7,11
𣒙,木,7,11
𣔀,木,8,12
𣔁,木,8,12
𣔂,木,8,12
𣔃,木,8,12
𣔄,木,8,12
𣔅,木,8,12
𣔆,木,8,12
𣔇,木,8,12
𣔈,木,8,12
𣔉,木,8,12
𣔐,木,8,12
𣔑,木,8,12
𣔒,木,8,12
𣔓,木,8,12
𣔔,木,8,12
𣔕,木,8,12
𣔖,木,8,12
𣔗,木,8,12
𣔘,木,8,12
𣔙,木,8,12
𣔠,木,8,12
𣔡,木,8,12
𣔢,木,8,12
𣔣,木,8,12
𣔤,木,8,12
𣔥,木,8,12
𣔦,木,8,12
𣔧,木,8,12
𣔨,木,8,12
𣔩,木,8,12
𣔰,木,8,12
𣔱,木,9,13
𣔲,木,9,13
𣔳,木,9,13
𣔴,木,9,13
𣔵,木,9,13
𣔶,木,9,13
𣔷,木,9,13
𣔸,木,9,13
𣔹,木,9,13
𣕀,木,9,13
𣕁,木,9,13
𣕂,木,9,13
𣕃,木,9,13
𣕄,木,9,13
𣕅,木,9,13
𣕆,木,9,13
𣕇,木,9,13
𣕈,木,9,13
𣕉,木,9,13
𣕐,木,9,13
𣕑,木,9,13
𣕒,木,9,13
𣕓,木,9,13
𣕔,木,9,13
𣕕,木,9,13
𣕖,木,9,13
𣕗,木,9,13
𣕘,木,9,13
𣕙,木,9,13
𣕠,木,9,13
𣕡,木,9,13
𣕢,木,9,13
𣕣,木,9,13
𣕤,木,10,14
𣕥,木,9,13
𣕦,木,9,13
𣕧,木,9,13
𣕨,木,9,13
𣕩,木,9,13
𣕰,木,9,13
𣕱,木,9,13
𣕲,木,9,13
𣕳,木,9,13
𣕴,木,9,13
𣕵,木,9,13
𣕶,木,9,13
𣕷,木,9,13
𣕸,木,9,13
𣕹,木,9,13
𣖀,木,9,13
𣖁,木,9,13
𣖂,木,9,13
𣖃,木,9,13
𣖄,木,9,13
𣖅,木,9,13
𣖆,木,9,13
𣖇,木,9,13
𣖈,木,9,13
𣖉,木,9,13
𣖐,木,9,13
𣖑,木,9,13
𣖒,木,9,13
𣖓,木,9,13
𣖔,木,9,13
𣖕,木,9,13
𣖖,木,9,13
𣖗,木,9,13
𣖘,木,9,13
𣖙,木,9,13
𣘀,木,10,14
𣘁,木,10,14
𣘂,木,10,14
𣘃,木,10,14
𣘄,木,10,14
𣘅,木,10,14
𣘆,木,10,14
𣘇,木,10,14
𣘈,木,10,14
𣘉,木,10,14
𣘐,木,10,14
𣘑,木,10,14
𣘒,木,10,14
𣘓,木,10,14
𣘔,木,10,14
𣘕,木,11,15
𣘖,木,11,15
𣘗,木,11,15
𣘘,木,11,15
𣘙,木,11,15
𣘠,木,11,15
𣘡,木,11,15
𣘢,木,11,15
𣘣,木,11,15
𣘤,木,11,15
𣘥,木,11,15
𣘦,木,11,15
𣘧,木,11,15
𣘨,木,11,15
𣘩,木,11,15
𣘰,木,11,15
𣘱,木,11,15
𣘲,木,11,15
𣘳,木,11,15
𣘴,木,11,15
𣘵,木,11,15
𣘶,木,11,15
𣘷,木,11,15
𣘸,木,11,15
𣘹,木,11,15
𣙀,木,11,15
𣙁,木,11,15
𣙂,木,11,15
𣙃,木,11,15
𣙄,木,11,15
𣙅,木,11,15
𣙆,木,11,15
𣙇,木,11,15
𣙈,木,11,15
𣙉,木,11,15
𣙐,木,11,15
𣙑,木,11,15
𣙒,木,12,16
𣙓,木,11,15
𣙔,木,11,15
𣙕,木,11,15
𣙖,木,11,15
𣙗,木,11,15
𣙘,木,11,15
𣙙,木,11,15
𣙠,木,11,15
𣙡,木,11,15
𣙢,木,11,15
𣙣,木,11,15
𣙤,木,11,15
𣙥,木,11,15
𣙦,木,11,15
𣙧,木,11,15
𣙨,木,11,15
𣙩,木,11,15
𣙰,木,11,15
𣙱,木,11,15
𣙲,木,11,15
𣙳,木,11,15
𣙴,木,11,15
𣙵,木,11,15
𣙶,木,11,15
𣙷,木,11,15
𣙸,木,11,15
𣙹,木,11,15
𣚀,木,12,16
𣚁,木,12,16
𣚂,木,12,16
𣚃,木,12,16
𣚄,木,12,16
𣚅,木,12,16
𣚆,木,12,16
𣚇,木,12,16
𣚈,木,12,16
𣚉,木,12,16
𣚐,木,12,16
𣚑,木,12,16
𣚒,木,12,16
𣚓,木,12,16
𣚔,木,12,16
𣚕,木,12,16
𣚖,木,12,16
𣚗,木,12,16
𣚘,木,12,16
𣚙,木,12,16
𣜀,木,13,17
𣜁,木,13,17
𣜂,木,13,17
𣜃,木,13,17
𣜄,木,13,17
𣜅,木,13,17
𣜆,木,13,17
𣜇,木,13,17
𣜈,木,13,17
𣜉,木,13,17
𣜐,木,13,17
𣜑,木,13,17
𣜒,木,13,17
𣜓,木,13,17
𣜔,木,13,17
𣜕,木,13,17
𣜖,木,13,17
𣜗,木,13,17
𣜘,木,13,17
𣜙,木,13,17
𣜠,木,13,17
𣜡,木,13,17
𣜢,禸,12,16
𣜣,木,13,17
𣜤,木,13,17
𣜥,木,13,17
𣜦,木,13,17
𣜧,木,13,17
𣜨,木,13,17
𣜩,木,13,17
𣜰,木,13,17
𣜱,木,13,17
𣜲,木,13,17
𣜳,木,13,17
𣜴,木,13,17
𣜵,木,13,17
𣜶,木,13,17
𣜷,木,13,17
𣜸,木,13,17
𣜹,木,13,17
𣝀,木,13,17
𣝁,木,14,18
𣝂,木,14,18
𣝃,木,14,18
𣝄,木,14,18
𣝅,木,14,18
𣝆,木,14,18
𣝇,木,14,18
𣝈,木,14,18
𣝉,木,14,18
𣝐,木,14,18
𣝑,木,14,18
𣝒,木,14,18
𣝓,木,14,18
𣝔,木,14,18
𣝕,木,14,18
𣝖,木,14,18
𣝗,木,14,18
𣝘,木,14,18
𣝙,木,15,19
𣝠,木,14,18
𣝡,木,14,18
𣝢,木,14,18
𣝣,木,14,18
𣝤,木,14,18
𣝥,木,14,18
𣝦,木,14,18
𣝧,木,14,18
𣝨,木,14,18
𣝩,木,14,18
𣝰,木,14,18
𣝱,木,14,18
𣝲,木,14,18
𣝳,木,14,18
𣝴,木,14,18
𣝵,木,14,18
𣝶,木,14,18
𣝷,木,14,18
𣝸,木,14,18
𣝹,木,14,18
𣞀,木,14,18
𣞁,木,14,18
𣞂,木,14,18
𣞃,木,14,18
𣞄,木,14,18
𣞅,木,14,18
𣞆,木,14,18
𣞇,木,14,18
𣞈,木,14,18
𣞉,木,14,18
𣞐,木,15,19
𣞑,木,15,19
𣞒,木,15,19
𣞓,木,15,19
𣞔,木,15,19
𣞕,木,15,19
𣞖,木,15,19
𣞗,木,15,19
𣞘,木,15,19
𣞙,木,15,19
𣠀,木,17,21
𣠁,木,17,21
𣠂,木,18,22
𣠃,木,17,21
𣠄,木,17,21
𣠅,木,17,21
𣠆,木,17,21
𣠇,木,17,21
𣠈,木,17,21
𣠉,木,17,21
𣠐,木,17,21
𣠑,木,17,21
𣠒,木,17,21
𣠓,木,17,21
𣠔,木,17,21
𣠕,木,17,21
𣠖,木,17,21
𣠗,木,17,21
𣠘,木,17,21
𣠙,木,18,22
𣠠,木,18,22
𣠡,木,18,22
𣠢,木,18,22
𣠣,木,18,22
𣠤,木,18,22
𣠥,木,18,22
𣠦,木,18,22
𣠧,木,18,22
𣠨,木,18,22
𣠩,木,18,22
𣠰,木,18,22
𣠱,木,18,22
𣠲,木,18,22
𣠳,木,18,22
𣠴,木,18,22
𣠵,木,18,22
𣠶,木,18,22
𣠷,木,19,23
𣠸,木,19,23
𣠹,木,19,23
𣡀,木,19,23
𣡁,木,19,23
𣡂,木,19,23
𣡃,木,19,23
𣡄,木,19,23
𣡅,木,19,23
𣡆,木,19,23
𣡇,木,19,23
𣡈,木,19,23
𣡉,木,19,23
𣡐,木,20,24
𣡑,木,20,24
𣡒,木,20,24
𣡓,木,20,24
𣡔,木,20,24
𣡕,木,20,24
𣡖,木,20,24
𣡗,木,20,24
𣡘,木,20,24
𣡙,木,20,24
𣡠,木,21,25
𣡡,木,21,25
𣡢,木,21,25
𣡣,木,21,25
𣡤,木,21,25
𣡥,木,21,25
𣡦,木,21,25
𣡧,木,21,25
𣡨,木,21,25
𣡩,木,22,26
𣡰,木,22,26
𣡱,木,22,26
𣡲,木,23,27
𣡳,夕,24,27
𣡴,木,23,27
𣡵,木,23,27
𣡶,木,24,28
𣡷,木,24,28
𣡸,木,24,28
𣡹,木,25,29
𣢀,欠,2,6
𣢁,欠,3,7
𣢂,欠,3,7
𣢃,欠,3,7
𣢄,欠,3,7
𣢅,欠,3,7
𣢆,欠,3,7
𣢇,欠,3,7
𣢈,欠,3,7
𣢉,欠,4,8
𣢐,欠,4,8
𣢑,欠,4,8
𣢒,欠,4,8
𣢓,欠,4,8
𣢔,欠,4,8
𣢕,欠,4,8
𣢖,欠,4,8
𣢗,欠,5,9
𣢘,欠,5,9
𣢙,欠,5,9
𣤀,欠,10,14
𣤁,欠,10,14
𣤂,欠,10,14
𣤃,欠,10,14
𣤄,欠,10,14
𣤅,欠,10,14
𣤆,欠,10,14
𣤇,欠,10,14
𣤈,欠,11,15
𣤉,欠,11,15
𣤐,欠,11,15
𣤑,欠,11,15
𣤒,欠,11,15
𣤓,欠,11,15
𣤔,欠,11,15
𣤕,欠,11,15
𣤖,欠,11,15
𣤗,欠,11,15
𣤘,欠,12,16
𣤙,欠,12,16
𣤠,欠,13,17
𣤡,欠,13,17
𣤢,欠,13,17
𣤣,欠,13,17
𣤤,欠,13,17
𣤥,欠,13,17
𣤦,欠,13,17
𣤧,欠,13,17
𣤨,欠,14,18
𣤩,欠,14,18
𣤰,欠,15,19
𣤱,欠,16,20
𣤲,欠,16,20
𣤳,欠,16,20
𣤴,欠,17,21
𣤵,欠,17,21
𣤶,欠,18,22
𣤷,欠,17,21
𣤸,欠,17,21
𣤹,欠,18,22
𣥀,欠,21,25
𣥁,欠,22,26
𣥂,止,0,4
𣥃,止,1,5
𣥄,止,1,5
𣥅,止,2,6
𣥆,止,2,6
𣥇,止,3,7
𣥈,止,3,7
𣥉,止,4,8
𣥐,止,4,8
𣥑,止,4,8
𣥒,止,4,8
𣥓,止,4,8
𣥔,止,4,8
𣥕,止,4,8
𣥖,止,4,8
𣥗,止,4,8
𣥘,止,4,8
𣥙,止,4,8
𣥠,止,4,8
𣥡,止,4,8
𣥢,止,5,9
𣥣,止,5,9
𣥤,止,5,9
𣥥,十,6,8
𣥦,止,6,10
𣥧,止,6,10
𣥨,止,6,10
𣥩,止,6,10
𣥰,止,6,10
𣥱,止,6,10
𣥲,彡,7,10
𣥳,止,7,11
𣥴,止,7,11
𣥵,止,7,11
𣥶,止,7,11
𣥷,止,7,11
𣥸,止,7,11
𣥹,止,8,12
𣦀,止,8,12
𣦁,止,8,12
𣦂,止,8,12
𣦃,止,8,12
𣦄,止,8,12
𣦅,止,8,12
𣦆,止,8,12
𣦇,止,9,13
𣦈,止,9,13
𣦉,止,9,13
𣦐,止,10,14
𣦑,止,10,14
𣦒,止,10,14
𣦓,止,10,14
𣦔,止,11,15
𣦕,止,11,15
𣦖,止,11,15
𣦗,止,11,15
𣦘,止,11,15
𣦙,止,11,15
𤀀,水,13,16
𤀁,水,13,16
𤀂,水,13,16
𤀃,水,13,16
𤀄,水,13,16
𤀅,水,13,16
𤀆,水,13,16
𤀇,水,13,16
𤀈,水,13,16
𤀉,水,13,16
𤀐,水,13,16
𤀑,水,13,16
𤀒,水,13,16
𤀓,水,13,16
𤀔,水,13,16
𤀕,水,13,16
𤀖,水,13,16
𤀗,水,13,16
𤀘,水,13,16
𤀙,水,13,16
𤀠,水,13,16
𤀡,水,13,16
𤀢,工,13,16
𤀣,水,14,17
𤀤,水,14,17
𤀥,水,14,17
𤀦,水,14,17
𤀧,水,14,17
𤀨,水,14,17
𤀩,水,14,17
𤀰,水,14,17
𤀱,水,14,17
𤀲,水,14,17
𤀳,水,14,17
𤀴,水,14,17
𤀵,水,14,17
𤀶,水,14,17
𤀷,水,14,17
𤀸,水,14,17
𤀹,水,14,17
𤁀,水,14,17
𤁁,水,14,17
𤁂,水,14,17
𤁃,水,14,17
𤁄,水,14,17
𤁅,水,14,17
𤁆,水,14,17
𤁇,水,14,17
𤁈,水,14,17
𤁉,水,14,17
𤁐,水,14,17
𤁑,水,14,17
𤁒,水,14,17
𤁓,水,14,17
𤁔,水,14,17
𤁕,水,14,17
𤁖,水,14,17
𤁗,水,14,17
𤁘,水,14,17
𤁙,水,14,17
𤁠,水,14,17
𤁡,水,15,18
𤁢,水,15,18
𤁣,水,15,18
𤁤,水,15,18
𤁥,水,15,18
𤁦,水,15,18
𤁧,水,15,18
𤁨,水,15,18
𤁩,水,15,18
𤁰,水,15,18
𤁱,水,15,18
𤁲,水,15,18
𤁳,水,15,18
𤁴,水,15,18
𤁵,水,15,18
𤁶,水,15,18
𤁷,水,15,18
𤁸,水,15,18
𤁹,水,15,18
𤂀,水,15,18
𤂁,水,15,18
𤂂,水,15,18
𤂃,水,15,18
𤂄,水,15,18
𤂅,水,15,18
𤂆,水,15,18
𤂇,水,15,18
𤂈,水,15,18
𤂉,水,15,18
𤂐,水,15,18
𤂑,水,15,18
𤂒,水,15,18
𤂓,水,15,18
𤂔,水,15,18
𤂕,水,15,18
𤂖,水,15,18
𤂗,水,15,18
𤂘,水,15,18
𤂙,水,15,18
𤄀,水,17,20
𤄁,水,17,20
𤄂,水,17,20
𤄃,水,17,20
𤄄,水,17,20
𤄅,水,17,20
𤄆,水,17,20
𤄇,水,17,20
𤄈,水,17,20
𤄉,水,17,20
𤄐,水,18,21
𤄑,水,18,21
𤄒,水,18,21
𤄓,水,18,21
𤄔,水,18,21
𤄕,水,18,21
𤄖,水,18,21
𤄗,水,18,21
𤄘,水,18,21
𤄙,水,18,21
𤄠,水,18,21
𤄡,水,18,21
𤄢,水,18,21
𤄣,水,18,21
𤄤,水,18,21
𤄥,水,18,21
𤄦,水,18,21
𤄧,水,18,21
𤄨,水,18,21
𤄩,水,18,21
𤄰,水,18,21
𤄱,水,18,21
𤄲,水,18,21
𤄳,水,18,21
𤄴,水,18,21
𤄵,水,18,21
𤄶,水,19,22
𤄷,水,19,22
𤄸,水,19,22
𤄹,水,19,22
𤅀,水,19,22
𤅁,水,19,22
𤅂,水,19,22
𤅃,水,19,22
𤅄,水,19,22
𤅅,水,19,22
𤅆,水,19,22
𤅇,水,19,22
𤅈,水,19,22
𤅉,水,19,22
𤅐,水,20,23
𤅑,水,20,23
𤅒,水,20,23
𤅓,水,20,23
𤅔,水,20,23
𤅕,水,20,23
𤅖,水,20,23
𤅗,水,20,23
𤅘,水,20,23
𤅙,水,20,23
𤅠,水,21,24
𤅡,水,21,24
𤅢,水,21,24
𤅣,水,21,24
𤅤,水,21,24
𤅥,水,21,24
𤅦,水,21,24
𤅧,水,21,24
𤅨,水,21,24
𤅩,水,22,25
𤅰,水,23,26
𤅱,水,23,26
𤅲,水,23,26
𤅳,水,23,26
𤅴,水,23,26
𤅵,水,23,26
𤅶,水,23,26
𤅷,水,24,27
𤅸,水,24,27
𤅹,水,24,27
𤆀,水,30,33
𤆁,水,32,35
𤆂,火,1,5
𤆃,火,2,6
𤆄,火,2,6
𤆅,火,2,6
𤆆,火,2,6
𤆇,火,2,6
𤆈,火,2,6
𤆉,火,2,6
𤆐,火,3,7
𤆑,火,3,7
𤆒,火,3,7
𤆓,火,3,7
𤆔,火,3,7
𤆕,火,3,7
𤆖,火,3,7
𤆗,火,3,7
𤆘,火,3,7
𤆙,火,3,7
𤈀,火,6,10
𤈁,火,6,10
𤈂,火,6,10
𤈃,火,6,10
𤈄,火,6,10
𤈅,火,6,10
𤈆,火,6,10
𤈇,火,6,10
𤈈,火,6,10
𤈉,火,6,10
𤈐,火,6,10
𤈑,火,6,10
𤈒,火,6,10
𤈓,火,6,10
𤈔,火,6,10
𤈕,火,6,10
𤈖,火,6,10
𤈗,火,6,10
𤈘,火,6,10
𤈙,火,6,10
𤈠,火,6,10
𤈡,火,6,10
𤈢,火,6,10
𤈣,火,6,10
